2019-11-29 00:43:35,29.42,23.50,1018.43,-0.076,-1.137,2.228,40.55,-23.22,66.70
2019-11-29 00:43:36,68.18,-32.65,1021.06,-4.082,-1.877,1.984,45.84,-21.44,71.83
2019-11-29 00:43:36,-28.44,-234.31,869.57,-0.786,3.067,4.532,79.33,-19.65,59.86
2019-11-29 00:43:37,83.56,-124.39,1104.74,-1.549,-23.392,6.989,88.15,-42.87,58.15
2019-11-29 00:43:37,19.53,42.05,1139.10,-6.104,-3.899,-0.595,58.18,-37.51,56.44
2019-11-29 00:43:38,-200.74,-50.84,1079.10,31.258,14.137,12.047,54.65,-8.93,59.86
2019-11-29 00:43:38,41.63,4.09,994.14,-42.671,16.739,-9.476,19.39,-44.66,49.60
2019-11-29 00:43:39,216.61,-35.77,1256.71,-6.065,-4.707,26.093,66.99,-57.16,47.89
2019-11-29 00:43:39,127.75,13.43,1022.89,1.823,-2.914,-6.218,59.94,-32.15,47.89
2019-11-29 00:43:40,-9.28,93.38,1050.90,16.243,-7.324,-10.040,79.33,-19.65,56.44
2019-11-29 00:43:40,-16.42,33.87,988.10,-7.927,-6.783,-0.420,70.52,-35.73,37.63
2019-11-29 00:43:41,18.62,31.74,999.33,2.083,-0.633,-4.448,88.15,-42.87,44.47
2019-11-29 00:43:41,1.59,1.89,1031.49,4.364,8.591,-0.595,74.04,-64.31,47.89
2019-11-29 00:43:42,69.15,-52.67,987.79,1.053,-0.366,-4.028,79.33,-33.94,59.86
2019-11-29 00:43:42,71.53,-12.02,981.81,-0.092,3.677,-1.724,89.91,-62.52,35.92
2019-11-29 00:43:43,112.92,-41.44,1014.16,-12.436,-5.066,5.661,70.52,-60.74,54.73
2019-11-29 00:43:43,64.58,11.78,958.31,-2.243,-8.087,-2.983,79.33,-48.23,39.34
2019-11-29 00:43:44,101.81,-110.05,972.41,-0.290,0.458,-6.477,95.20,-71.46,37.63
2019-11-29 00:43:44,41.99,-56.64,1018.19,6.905,1.404,-6.035,75.81,-66.10,46.18
2019-11-29 00:43:45,23.32,-46.75,1020.39,8.766,11.101,-0.977,96.96,-48.23,39.34
2019-11-29 00:43:45,53.83,5.43,997.56,0.343,0.282,1.602,95.20,-39.30,41.05
2019-11-29 00:43:46,39.25,-31.92,988.22,-2.136,10.025,5.257,81.10,-50.02,51.31
